observation_id,source_id,source_content_sha256,augmentation_id,split,image_path,kelembapan_udara,kelembapan_tanah,ph_tanah,label_original,label_canonical,label_corrected_flag,label_basis,is_synthetic,parent_observation_id,augmentation_noise_rh,augmentation_noise_sm,augmentation_noise_ph,augmentation_rule
OBS0169,SRC0157,a96f1907e01e756d44b14b01d45e888a244f3416a32285c26347a9bab8cc13a4,1,train,images/B (60).png,80.3383,55.3419,6.2662,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0169,-2.221652,-0.108096,-0.013803,Gaussian perturbation; clipped to training-observed min/max
OBS0169,SRC0157,a96f1907e01e756d44b14b01d45e888a244f3416a32285c26347a9bab8cc13a4,2,train,images/B (60).png,83.5492,51.6645,6.1266,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0169,0.989152,-3.785452,-0.153425,Gaussian perturbation; clipped to training-observed min/max
OBS0170,SRC0197,d2adf855e391b9a946ffd8e20431204cc7c310da6e6889ac57f4f40d1325e323,0,train,images/B (61).jpg,80.5,53.02,5.9,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0170,0.0,0.0,0.0,original measurement
OBS0170,SRC0197,d2adf855e391b9a946ffd8e20431204cc7c310da6e6889ac57f4f40d1325e323,1,train,images/B (61).jpg,79.8208,53.0643,5.8285,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0170,-0.67922,0.044274,-0.071457,Gaussian perturbation; clipped to training-observed min/max
OBS0170,SRC0197,d2adf855e391b9a946ffd8e20431204cc7c310da6e6889ac57f4f40d1325e323,2,train,images/B (61).jpg,80.235,51.5966,5.8679,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0170,-0.26504,-1.423408,-0.032102,Gaussian perturbation; clipped to training-observed min/max
OBS0171,SRC0003,023b290bb2f12b60cd754a774f6b85095b0b93f62664785559f4439c5bb255b0,0,train,images/B (61).png,77.74,59.74,5.56,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0171,0.0,0.0,0.0,original measurement
OBS0171,SRC0003,023b290bb2f12b60cd754a774f6b85095b0b93f62664785559f4439c5bb255b0,1,train,images/B (61).png,76.7239,60.0328,5.6065,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0171,-1.016119,0.292826,0.046514,Gaussian perturbation; clipped to training-observed min/max
OBS0171,SRC0003,023b290bb2f12b60cd754a774f6b85095b0b93f62664785559f4439c5bb255b0,2,train,images/B (61).png,79.4595,58.9523,5.5346,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0171,1.719516,-0.787702,-0.025439,Gaussian perturbation; clipped to training-observed min/max
OBS0173,SRC0003,023b290bb2f12b60cd754a774f6b85095b0b93f62664785559f4439c5bb255b0,0,train,images/B (62).png,80.89,68.6,5.35,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0173,0.0,0.0,0.0,original measurement
OBS0173,SRC0003,023b290bb2f12b60cd754a774f6b85095b0b93f62664785559f4439c5bb255b0,1,train,images/B (62).png,80.9473,68.2461,5.3458,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0173,0.057295,-0.353903,-0.004159,Gaussian perturbation; clipped to training-observed min/max
OBS0173,SRC0003,023b290bb2f12b60cd754a774f6b85095b0b93f62664785559f4439c5bb255b0,2,train,images/B (62).png,79.0154,69.0461,5.2768,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0173,-1.874614,0.446106,-0.073215,Gaussian perturbation; clipped to training-observed min/max
OBS0175,SRC0011,0b033aaffff272c1599d93561c9b7ff2ccd360f1c4590fb54e9dc6dce7a04ae0,0,train,images/B (63).png,88.53,66.7,6.24,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0175,0.0,0.0,0.0,original measurement
OBS0175,SRC0011,0b033aaffff272c1599d93561c9b7ff2ccd360f1c4590fb54e9dc6dce7a04ae0,1,train,images/B (63).png,87.3816,64.7942,6.3329,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0175,-1.148354,-1.905751,0.09288,Gaussian perturbation; clipped to training-observed min/max
OBS0175,SRC0011,0b033aaffff272c1599d93561c9b7ff2ccd360f1c4590fb54e9dc6dce7a04ae0,2,train,images/B (63).png,88.3613,68.0794,6.2618,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0175,-0.168731,1.37939,0.021784,Gaussian perturbation; clipped to training-observed min/max
OBS0177,SRC0011,0b033aaffff272c1599d93561c9b7ff2ccd360f1c4590fb54e9dc6dce7a04ae0,0,train,images/B (64).png,78.59,51.42,6.4,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0177,0.0,0.0,0.0,original measurement
OBS0177,SRC0011,0b033aaffff272c1599d93561c9b7ff2ccd360f1c4590fb54e9dc6dce7a04ae0,1,train,images/B (64).png,76.546,50.1196,6.4606,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0177,-2.044033,-1.300436,0.060635,Gaussian perturbation; clipped to training-observed min/max
OBS0177,SRC0011,0b033aaffff272c1599d93561c9b7ff2ccd360f1c4590fb54e9dc6dce7a04ae0,2,train,images/B (64).png,77.6712,50.1116,6.3856,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0177,-0.918819,-1.308413,-0.01435,Gaussian perturbation; clipped to training-observed min/max
OBS0179,SRC0089,62277b44b6f613d4e6fc9e3c6280c44744ecf32c66db5287f2802caf162434dd,0,train,images/B (65).png,83.2,54.37,5.92,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0179,0.0,0.0,0.0,original measurement
OBS0179,SRC0089,62277b44b6f613d4e6fc9e3c6280c44744ecf32c66db5287f2802caf162434dd,1,train,images/B (65).png,82.9876,53.1558,5.8939,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0179,-0.212361,-1.214241,-0.026092,Gaussian perturbation; clipped to training-observed min/max
OBS0179,SRC0089,62277b44b6f613d4e6fc9e3c6280c44744ecf32c66db5287f2802caf162434dd,2,train,images/B (65).png,82.6258,51.262,5.9602,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0179,-0.574191,-3.107988,0.040213,Gaussian perturbation; clipped to training-observed min/max
OBS0181,SRC0089,62277b44b6f613d4e6fc9e3c6280c44744ecf32c66db5287f2802caf162434dd,0,train,images/B (66).png,90.66,56.46,5.3,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0181,0.0,0.0,0.0,original measurement
OBS0181,SRC0089,62277b44b6f613d4e6fc9e3c6280c44744ecf32c66db5287f2802caf162434dd,1,train,images/B (66).png,89.6864,58.0253,5.208,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0181,-0.97365,1.565327,-0.09201,Gaussian perturbation; clipped to training-observed min/max
OBS0181,SRC0089,62277b44b6f613d4e6fc9e3c6280c44744ecf32c66db5287f2802caf162434dd,2,train,images/B (66).png,88.7645,57.8851,5.1732,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0181,-1.895518,1.425149,-0.126804,Gaussian perturbation; clipped to training-observed min/max
OBS0183,SRC0139,987b4d985ff1035f41939f352810630725f8ebc89451618a5882e9bd51c1a728,0,train,images/B (67).png,72.06,53.56,5.92,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0183,0.0,0.0,0.0,original measurement
OBS0183,SRC0139,987b4d985ff1035f41939f352810630725f8ebc89451618a5882e9bd51c1a728,1,train,images/B (67).png,71.2966,54.2768,5.8936,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0183,-0.763409,0.716804,-0.026372,Gaussian perturbation; clipped to training-observed min/max
OBS0183,SRC0139,987b4d985ff1035f41939f352810630725f8ebc89451618a5882e9bd51c1a728,2,train,images/B (67).png,70.0734,53.7856,5.9045,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0183,-1.986566,0.225642,-0.015546,Gaussian perturbation; clipped to training-observed min/max
OBS0185,SRC0139,987b4d985ff1035f41939f352810630725f8ebc89451618a5882e9bd51c1a728,0,train,images/B (68).png,81.52,63.84,6.4,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0185,0.0,0.0,0.0,original measurement
OBS0185,SRC0139,987b4d985ff1035f41939f352810630725f8ebc89451618a5882e9bd51c1a728,1,train,images/B (68).png,83.0606,64.5464,6.6429,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0185,1.540626,0.706377,0.242857,Gaussian perturbation; clipped to training-observed min/max
OBS0185,SRC0139,987b4d985ff1035f41939f352810630725f8ebc89451618a5882e9bd51c1a728,2,train,images/B (68).png,79.5449,63.814,6.3147,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0185,-1.975073,-0.02601,-0.085332,Gaussian perturbation; clipped to training-observed min/max
OBS0187,SRC0166,b1d44d5ec85ebf60ad4414def193e4c1f0591132321081c2ed3280fae25c07ac,0,train,images/B (69).png,87.88,53.45,6.15,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0187,0.0,0.0,0.0,original measurement
OBS0187,SRC0166,b1d44d5ec85ebf60ad4414def193e4c1f0591132321081c2ed3280fae25c07ac,1,train,images/B (69).png,89.2657,54.4362,6.2103,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0187,1.385701,0.986206,0.060323,Gaussian perturbation; clipped to training-observed min/max
OBS0187,SRC0166,b1d44d5ec85ebf60ad4414def193e4c1f0591132321081c2ed3280fae25c07ac,2,train,images/B (69).png,86.9472,52.5558,5.9876,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0187,-0.932798,-0.894182,-0.162374,Gaussian perturbation; clipped to training-observed min/max
OBS0188,SRC0016,10f20d76149427f95d9ae85b624f5fd9b1cc8609129fdbf433be87ca35e09d61,0,train,images/B (7).jpg,79.45,49.14,5.72,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0188,0.0,0.0,0.0,original measurement
OBS0188,SRC0016,10f20d76149427f95d9ae85b624f5fd9b1cc8609129fdbf433be87ca35e09d61,1,train,images/B (7).jpg,81.5014,49.7499,5.6991,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0188,2.0514,0.609863,-0.020869,Gaussian perturbation; clipped to training-observed min/max
OBS0188,SRC0016,10f20d76149427f95d9ae85b624f5fd9b1cc8609129fdbf433be87ca35e09d61,2,train,images/B (7).jpg,80.5702,50.0411,5.798,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0188,1.120218,0.901099,0.078021,Gaussian perturbation; clipped to training-observed min/max
OBS0190,SRC0187,ccf7760aee310e8adb2a190b193e9755420052cb7b539e5ebc22f65dc1004043,0,train,images/B (70).jpg,72.09,49.39,5.26,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0190,0.0,0.0,0.0,original measurement
OBS0190,SRC0187,ccf7760aee310e8adb2a190b193e9755420052cb7b539e5ebc22f65dc1004043,1,train,images/B (70).jpg,70.1418,48.5334,5.2756,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0190,-1.948245,-0.856603,0.015635,Gaussian perturbation; clipped to training-observed min/max
OBS0190,SRC0187,ccf7760aee310e8adb2a190b193e9755420052cb7b539e5ebc22f65dc1004043,2,train,images/B (70).jpg,72.5165,50.5387,5.1793,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0190,0.426505,1.148682,-0.080691,Gaussian perturbation; clipped to training-observed min/max
OBS0191,SRC0166,b1d44d5ec85ebf60ad4414def193e4c1f0591132321081c2ed3280fae25c07ac,0,train,images/B (70).png,79.73,53.17,4.98,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0191,0.0,0.0,0.0,original measurement
OBS0191,SRC0166,b1d44d5ec85ebf60ad4414def193e4c1f0591132321081c2ed3280fae25c07ac,1,train,images/B (70).png,79.8827,55.8164,5.0354,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0191,0.152651,2.646425,0.055354,Gaussian perturbation; clipped to training-observed min/max
OBS0191,SRC0166,b1d44d5ec85ebf60ad4414def193e4c1f0591132321081c2ed3280fae25c07ac,2,train,images/B (70).png,80.7747,53.147,5.0414,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0191,1.044675,-0.023025,0.06141,Gaussian perturbation; clipped to training-observed min/max
OBS0192,SRC0187,ccf7760aee310e8adb2a190b193e9755420052cb7b539e5ebc22f65dc1004043,0,train,images/B (71).jpg,89.17,44.77,5.76,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0192,0.0,0.0,0.0,original measurement
OBS0192,SRC0187,ccf7760aee310e8adb2a190b193e9755420052cb7b539e5ebc22f65dc1004043,1,train,images/B (71).jpg,91.3348,44.898,5.8579,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0192,2.164788,0.12797,0.097918,Gaussian perturbation; clipped to training-observed min/max
OBS0192,SRC0187,ccf7760aee310e8adb2a190b193e9755420052cb7b539e5ebc22f65dc1004043,2,train,images/B (71).jpg,88.1198,45.4781,5.8323,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0192,-1.050167,0.708119,0.072337,Gaussian perturbation; clipped to training-observed min/max
OBS0193,SRC0132,90a911cdd20e5a81fef3b47654cb4ee976a02127e1c759023854b010afcc18fd,0,train,images/B (71).png,80.71,58.86,5.4,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0193,0.0,0.0,0.0,original measurement
OBS0193,SRC0132,90a911cdd20e5a81fef3b47654cb4ee976a02127e1c759023854b010afcc18fd,1,train,images/B (71).png,79.8076,60.1777,5.346,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0193,-0.902404,1.317749,-0.05402,Gaussian perturbation; clipped to training-observed min/max
OBS0193,SRC0132,90a911cdd20e5a81fef3b47654cb4ee976a02127e1c759023854b010afcc18fd,2,train,images/B (71).png,79.7437,58.8586,5.5546,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0193,-0.966287,-0.001431,0.154559,Gaussian perturbation; clipped to training-observed min/max
OBS0194,SRC0187,ccf7760aee310e8adb2a190b193e9755420052cb7b539e5ebc22f65dc1004043,0,train,images/B (72).jpg,72.22,55.8,6.24,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0194,0.0,0.0,0.0,original measurement
OBS0194,SRC0187,ccf7760aee310e8adb2a190b193e9755420052cb7b539e5ebc22f65dc1004043,1,train,images/B (72).jpg,72.591,56.9229,6.1815,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0194,0.370984,1.122942,-0.058544,Gaussian perturbation; clipped to training-observed min/max
OBS0194,SRC0187,ccf7760aee310e8adb2a190b193e9755420052cb7b539e5ebc22f65dc1004043,2,train,images/B (72).jpg,72.313,54.3881,6.1943,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0194,0.092997,-1.411868,-0.045689,Gaussian perturbation; clipped to training-observed min/max
OBS0195,SRC0132,90a911cdd20e5a81fef3b47654cb4ee976a02127e1c759023854b010afcc18fd,0,train,images/B (72).png,83.56,47.15,6.23,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0195,0.0,0.0,0.0,original measurement
OBS0195,SRC0132,90a911cdd20e5a81fef3b47654cb4ee976a02127e1c759023854b010afcc18fd,1,train,images/B (72).png,84.5628,47.1039,6.3461,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0195,1.002769,-0.046077,0.116104,Gaussian perturbation; clipped to training-observed min/max
OBS0195,SRC0132,90a911cdd20e5a81fef3b47654cb4ee976a02127e1c759023854b010afcc18fd,2,train,images/B (72).png,83.3171,46.9125,6.3321,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0195,-0.2429,-0.237523,0.102135,Gaussian perturbation; clipped to training-observed min/max
OBS0196,SRC0051,37c1ddd27276fe100eb596ec8662ae3b69c7fb6f22b640d61d658f136de69a48,0,train,images/B (73).jpg,82.66,57.99,5.92,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0196,0.0,0.0,0.0,original measurement
OBS0196,SRC0051,37c1ddd27276fe100eb596ec8662ae3b69c7fb6f22b640d61d658f136de69a48,1,train,images/B (73).jpg,81.8817,56.1663,6.0241,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0196,-0.77834,-1.823718,0.104102,Gaussian perturbation; clipped to training-observed min/max
OBS0196,SRC0051,37c1ddd27276fe100eb596ec8662ae3b69c7fb6f22b640d61d658f136de69a48,2,train,images/B (73).jpg,83.157,55.3918,5.9236,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0196,0.497025,-2.598234,0.003562,Gaussian perturbation; clipped to training-observed min/max
OBS0197,SRC0202,d62c1f8ef374ee60c0719ad5413389864cd5160d9ffaf2460dd7698c318ee858,0,train,images/B (73).png,73.4,40.55,5.05,Jamur lain,Leaf spot,YES,original image class-code prefix 'B',NO,OBS0197,0.0,0.0,0.0,original measurement
OBS0197,SRC0202,d62c1f8ef374ee60c0719ad5413389864cd5160d9ffaf2460dd7698c318ee858,1,train,images/B (73).png,72.9155,42.6438,4.9917,Jamur lain,Leaf spot,YES,original image class-code prefix 'B',YES,OBS0197,-0.484544,2.093808,-0.058319,Gaussian perturbation; clipped to training-observed min/max
OBS0197,SRC0202,d62c1f8ef374ee60c0719ad5413389864cd5160d9ffaf2460dd7698c318ee858,2,train,images/B (73).png,72.7031,39.4575,4.9657,Jamur lain,Leaf spot,YES,original image class-code prefix 'B',YES,OBS0197,-0.696922,-1.092481,-0.084324,Gaussian perturbation; clipped to training-observed min/max
OBS0198,SRC0221,e60abef3dbe8cbc27b8dc5772e225633e05595358b5f0a1e2596ea07f91b0704,0,train,images/B (74).jpg,84.77,39.3,5.35,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0198,0.0,0.0,0.0,original measurement
OBS0198,SRC0221,e60abef3dbe8cbc27b8dc5772e225633e05595358b5f0a1e2596ea07f91b0704,1,train,images/B (74).jpg,83.9294,37.5769,5.2675,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0198,-0.840595,-1.723109,-0.082496,Gaussian perturbation; clipped to training-observed min/max
OBS0198,SRC0221,e60abef3dbe8cbc27b8dc5772e225633e05595358b5f0a1e2596ea07f91b0704,2,train,images/B (74).jpg,82.8421,37.5033,5.2252,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0198,-1.927902,-1.796734,-0.124774,Gaussian perturbation; clipped to training-observed min/max
OBS0199,SRC0202,d62c1f8ef374ee60c0719ad5413389864cd5160d9ffaf2460dd7698c318ee858,0,train,images/B (74).png,86.45,53.2,4.91,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0199,0.0,0.0,0.0,original measurement
OBS0199,SRC0202,d62c1f8ef374ee60c0719ad5413389864cd5160d9ffaf2460dd7698c318ee858,1,train,images/B (74).png,85.8246,52.3796,4.8119,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0199,-0.625391,-0.820426,-0.098118,Gaussian perturbation; clipped to training-observed min/max
OBS0199,SRC0202,d62c1f8ef374ee60c0719ad5413389864cd5160d9ffaf2460dd7698c318ee858,2,train,images/B (74).png,87.0239,53.1423,4.8754,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0199,0.573925,-0.057691,-0.034558,Gaussian perturbation; clipped to training-observed min/max
OBS0200,SRC0220,e56de5e47d27a4db7dc3d6bfce408259dec6a6092cc2b24a52f77708cb79ef6c,0,train,images/B (75).jpg,72.12,55.73,4.87,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0200,0.0,0.0,0.0,original measurement
OBS0200,SRC0220,e56de5e47d27a4db7dc3d6bfce408259dec6a6092cc2b24a52f77708cb79ef6c,1,train,images/B (75).jpg,71.5632,57.6415,4.8892,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0200,-0.556768,1.911455,0.019185,Gaussian perturbation; clipped to training-observed min/max
OBS0200,SRC0220,e56de5e47d27a4db7dc3d6bfce408259dec6a6092cc2b24a52f77708cb79ef6c,2,train,images/B (75).jpg,72.6905,52.6268,4.8177,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0200,0.570454,-3.103248,-0.052299,Gaussian perturbation; clipped to training-observed min/max
OBS0201,SRC0133,90f29f5c948c0cbb1ef311d172703b10b4bcd73de6e515ec3c68569b4a9fec56,0,train,images/B (75).png,81.85,60.74,5.75,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0201,0.0,0.0,0.0,original measurement
OBS0201,SRC0133,90f29f5c948c0cbb1ef311d172703b10b4bcd73de6e515ec3c68569b4a9fec56,1,train,images/B (75).png,79.2448,60.2286,5.7799,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0201,-2.605208,-0.511445,0.029865,Gaussian perturbation; clipped to training-observed min/max
OBS0201,SRC0133,90f29f5c948c0cbb1ef311d172703b10b4bcd73de6e515ec3c68569b4a9fec56,2,train,images/B (75).png,81.0408,61.3623,5.6682,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0201,-0.809157,0.622331,-0.08182,Gaussian perturbation; clipped to training-observed min/max
OBS0203,SRC0133,90f29f5c948c0cbb1ef311d172703b10b4bcd73de6e515ec3c68569b4a9fec56,0,train,images/B (76).png,86.9,57.65,4.99,Karat daun,Leaf spot,YES,original image class-code prefix 'B',NO,OBS0203,0.0,0.0,0.0,original measurement
OBS0203,SRC0133,90f29f5c948c0cbb1ef311d172703b10b4bcd73de6e515ec3c68569b4a9fec56,1,train,images/B (76).png,87.591,55.7857,4.9691,Karat daun,Leaf spot,YES,original image class-code prefix 'B',YES,OBS0203,0.690964,-1.864331,-0.020935,Gaussian perturbation; clipped to training-observed min/max
OBS0203,SRC0133,90f29f5c948c0cbb1ef311d172703b10b4bcd73de6e515ec3c68569b4a9fec56,2,train,images/B (76).png,87.4038,58.2931,4.9798,Karat daun,Leaf spot,YES,original image class-code prefix 'B',YES,OBS0203,0.503769,0.643105,-0.010181,Gaussian perturbation; clipped to training-observed min/max
OBS0204,SRC0230,f7b7d3d30f76e1f20232c562779a055756959c59730b0f2c33f77655e36955a8,0,train,images/B (77).jpg,91.06,47.14,5.49,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0204,0.0,0.0,0.0,original measurement
OBS0204,SRC0230,f7b7d3d30f76e1f20232c562779a055756959c59730b0f2c33f77655e36955a8,1,train,images/B (77).jpg,93.3877,46.6427,5.4539,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0204,2.327657,-0.497304,-0.03608,Gaussian perturbation; clipped to training-observed min/max
OBS0204,SRC0230,f7b7d3d30f76e1f20232c562779a055756959c59730b0f2c33f77655e36955a8,2,train,images/B (77).jpg,87.7486,49.2627,5.4605,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0204,-3.311409,2.122721,-0.02952,Gaussian perturbation; clipped to training-observed min/max
OBS0208,SRC0203,d66d6077b1ba62223214da212c54420b82d38ecadd14414579966da714c6b981,0,train,images/B (79).jpg,83.22,40.45,5.73,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0208,0.0,0.0,0.0,original measurement
OBS0208,SRC0203,d66d6077b1ba62223214da212c54420b82d38ecadd14414579966da714c6b981,1,train,images/B (79).jpg,81.8088,42.0351,5.8288,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0208,-1.411219,1.585085,0.09884,Gaussian perturbation; clipped to training-observed min/max
OBS0208,SRC0203,d66d6077b1ba62223214da212c54420b82d38ecadd14414579966da714c6b981,2,train,images/B (79).jpg,83.35,38.7281,5.7635,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0208,0.129991,-1.721906,0.033518,Gaussian perturbation; clipped to training-observed min/max
OBS0210,SRC0199,d31e599cae6712173cb915f28deb30aee605163aeb798bd643b9f0c9d9003dcc,0,train,images/B (8).jpg,98.0,56.34,5.37,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0210,0.0,0.0,0.0,original measurement
OBS0210,SRC0199,d31e599cae6712173cb915f28deb30aee605163aeb798bd643b9f0c9d9003dcc,1,train,images/B (8).jpg,97.2543,54.9351,5.4535,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0210,-0.74567,-1.404926,0.08347,Gaussian perturbation; clipped to training-observed min/max
OBS0210,SRC0199,d31e599cae6712173cb915f28deb30aee605163aeb798bd643b9f0c9d9003dcc,2,train,images/B (8).jpg,95.4409,57.0206,5.4067,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0210,-2.559111,0.680596,0.036748,Gaussian perturbation; clipped to training-observed min/max
OBS0211,SRC0115,7aadd65072700ffda44d549cf1357307d38f9cfbc99d2497f5ece8a8bd98f56a,0,train,images/B (8).png,88.13,51.88,5.81,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0211,0.0,0.0,0.0,original measurement
OBS0211,SRC0115,7aadd65072700ffda44d549cf1357307d38f9cfbc99d2497f5ece8a8bd98f56a,1,train,images/B (8).png,90.5912,52.2702,5.6453,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0211,2.461213,0.390209,-0.164675,Gaussian perturbation; clipped to training-observed min/max
OBS0211,SRC0115,7aadd65072700ffda44d549cf1357307d38f9cfbc99d2497f5ece8a8bd98f56a,2,train,images/B (8).png,87.1267,51.9576,5.8384,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0211,-1.003345,0.0776,0.028445,Gaussian perturbation; clipped to training-observed min/max
OBS0212,SRC0203,d66d6077b1ba62223214da212c54420b82d38ecadd14414579966da714c6b981,0,train,images/B (80).jpg,90.17,50.64,5.51,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0212,0.0,0.0,0.0,original measurement
OBS0212,SRC0203,d66d6077b1ba62223214da212c54420b82d38ecadd14414579966da714c6b981,1,train,images/B (80).jpg,91.347,48.2884,5.4836,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0212,1.176979,-2.351611,-0.026396,Gaussian perturbation; clipped to training-observed min/max
OBS0212,SRC0203,d66d6077b1ba62223214da212c54420b82d38ecadd14414579966da714c6b981,2,train,images/B (80).jpg,91.3338,52.4928,5.6589,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0212,1.163833,1.852764,0.148882,Gaussian perturbation; clipped to training-observed min/max
OBS0214,SRC0186,c4c4195a97c6d50973339bdd9f969dac47b561fa466fe82633b1d385256c04e5,0,train,images/B (81).jpg,85.63,48.89,5.38,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',NO,OBS0214,0.0,0.0,0.0,original measurement
OBS0214,SRC0186,c4c4195a97c6d50973339bdd9f969dac47b561fa466fe82633b1d385256c04e5,1,train,images/B (81).jpg,85.1617,50.2071,5.5169,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0214,-0.468263,1.317126,0.136937,Gaussian perturbation; clipped to training-observed min/max
OBS0214,SRC0186,c4c4195a97c6d50973339bdd9f969dac47b561fa466fe82633b1d385256c04e5,2,train,images/B (81).jpg,87.0677,49.7584,5.4462,Bercak daun,Leaf spot,NO,original image class-code prefix 'B',YES,OBS0214,1.437683,0.868422,0.066224,Gaussian perturbation; clipped to training-observed min/max
